CVE,In JSON,In Benchmark,JSON CWEs,Benchmark CWEs,Matched CWEs,Only in JSON,Only in Benchmark,Has Match,Exact Match,Precision,Recall,F1 Score
CVE-2022-4041,True,True,CWE-266,CWE-266,CWE-266,,,True,True,1.0,1.0,1.0
CVE-2022-40434,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2022-40443,True,True,CWE-36,CWE-36,CWE-36,,,True,True,1.0,1.0,1.0
CVE-2022-40475,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-40494,True,True,CWE-1391,CWE-1391,CWE-1391,,,True,True,1.0,1.0,1.0
CVE-2022-40502,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-40512,True,True,CWE-126,CWE-126,CWE-126,,,True,True,1.0,1.0,1.0
CVE-2022-40513,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-40530,True,True,CWE-190;CWE-787,CWE-190;CWE-787,,CWE-190;CWE-787,CWE-190;CWE-787,False,False,0.0,0.0,0
CVE-2022-40531,True,True,CWE-787;CWE-704,CWE-704;CWE-787,,CWE-787;CWE-704,CWE-704;CWE-787,False,False,0.0,0.0,0
CVE-2022-40535,True,True,CWE-126,CWE-126,CWE-126,,,True,True,1.0,1.0,1.0
CVE-2022-4057,True,True,CWE-425,CWE-425,CWE-425,,,True,True,1.0,1.0,1.0
CVE-2022-4060,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2022-40621,True,True,CWE-294,CWE-294,CWE-294,,,True,True,1.0,1.0,1.0
CVE-2022-40628,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2022-40634,True,True,CWE-913,CWE-913,CWE-913,,,True,True,1.0,1.0,1.0
CVE-2022-40673,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-40678,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2022-40684,True,True,CWE-288,CWE-288,CWE-288,,,True,True,1.0,1.0,1.0
CVE-2022-40695,True,True,CWE-352,CWE-352,CWE-352,,,True,True,1.0,1.0,1.0
CVE-2022-40703,True,True,CWE-302,CWE-302,CWE-302,,,True,True,1.0,1.0,1.0
CVE-2022-40713,True,True,CWE-23,CWE-23,CWE-23,,,True,True,1.0,1.0,1.0
CVE-2022-40715,True,True,CWE-36,CWE-36,CWE-36,,,True,True,1.0,1.0,1.0
CVE-2022-40735,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-40737,True,True,CWE-126,CWE-126,CWE-126,,,True,True,1.0,1.0,1.0
CVE-2022-40740,True,True,CWE-790;CWE-78,CWE-790;CWE-78,,CWE-790;CWE-78,CWE-790;CWE-78,False,False,0.0,0.0,0
CVE-2022-40743,True,True,CWE-79;CWE-20,CWE-20;CWE-79,,CWE-79;CWE-20,CWE-20;CWE-79,False,False,0.0,0.0,0
CVE-2022-40751,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2022-40757,True,True,CWE-805,CWE-805,CWE-805,,,True,True,1.0,1.0,1.0
CVE-2022-40758,True,True,CWE-805,CWE-805,CWE-805,,,True,True,1.0,1.0,1.0
CVE-2022-40760,True,True,CWE-805,CWE-805,CWE-805,,,True,True,1.0,1.0,1.0
CVE-2022-40761,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2022-40762,True,True,CWE-789,CWE-789,CWE-789,,,True,True,1.0,1.0,1.0
CVE-2022-40764,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-40765,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-40768,True,True,CWE-457,CWE-457,CWE-457,,,True,True,1.0,1.0,1.0
CVE-2022-40770,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-40773,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-40785,True,True,CWE-138;CWE-78,CWE-78;CWE-138,,CWE-138;CWE-78,CWE-78;CWE-138,False,False,0.0,0.0,0
CVE-2022-40816,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2022-40843,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2022-40845,True,True,CWE-425,CWE-425,CWE-425,,,True,True,1.0,1.0,1.0
CVE-2022-40847,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-4087,True,True,CWE-203,CWE-203,CWE-203,,,True,True,1.0,1.0,1.0
CVE-2022-40871,True,True,CWE-95,CWE-95,CWE-95,,,True,True,1.0,1.0,1.0
CVE-2022-40881,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-40897,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2022-4091,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2022-4092,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2022-40929,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-40962,True,True,CWE-787,CWE-787,CWE-787,,,True,True,1.0,1.0,1.0
CVE-2022-40966,True,True,CWE-288,CWE-288,CWE-288,,,True,True,1.0,1.0,1.0
CVE-2022-4098,True,True,CWE-290,CWE-290,CWE-290,,,True,True,1.0,1.0,1.0
CVE-2022-40985,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40986,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40987,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40988,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40989,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40990,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40991,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40992,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40993,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40994,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40995,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40996,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40997,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40998,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-40999,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41000,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41001,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41002,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41003,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41004,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41005,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41006,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41007,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41008,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41009,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41010,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41011,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41012,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41013,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41014,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41015,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41016,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41017,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41018,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-4102,True,True,CWE-862;CWE-352,CWE-862;CWE-352,,CWE-862;CWE-352,CWE-862;CWE-352,False,False,0.0,0.0,0
CVE-2022-41024,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41025,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41026,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41027,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41028,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41029,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-4103,True,True,CWE-862;CWE-352,CWE-862;CWE-352,,CWE-862;CWE-352,CWE-862;CWE-352,False,False,0.0,0.0,0
CVE-2022-41030,True,True,CWE-120,CWE-120,CWE-120,,,True,True,1.0,1.0,1.0
CVE-2022-41033,True,True,CWE-843,CWE-843,CWE-843,,,True,True,1.0,1.0,1.0
CVE-2022-41040,True,True,CWE-918,CWE-918,CWE-918,,,True,True,1.0,1.0,1.0
CVE-2022-41049,True,True,CWE-274,CWE-274,CWE-274,,,True,True,1.0,1.0,1.0
CVE-2022-4105,True,True,CWE-1021;CWE-79,CWE-1021;CWE-79,,CWE-1021;CWE-79,CWE-1021;CWE-79,False,False,0.0,0.0,0
CVE-2022-41073,True,True,CWE-787,CWE-787,CWE-787,,,True,True,1.0,1.0,1.0
CVE-2022-41082,True,True,CWE-502,CWE-502,CWE-502,,,True,True,1.0,1.0,1.0
CVE-2022-41091,True,True,CWE-274,CWE-274,CWE-274,,,True,True,1.0,1.0,1.0
CVE-2022-4111,True,True,CWE-1284;CWE-770,CWE-1284;CWE-770,,CWE-1284;CWE-770,CWE-1284;CWE-770,False,False,0.0,0.0,0
CVE-2022-41125,True,True,CWE-787,CWE-787,CWE-787,,,True,True,1.0,1.0,1.0
CVE-2022-41128,True,True,CWE-787,CWE-787,CWE-787,,,True,True,1.0,1.0,1.0
CVE-2022-41136,True,True,CWE-352;CWE-79,CWE-352;CWE-79,,CWE-352;CWE-79,CWE-352;CWE-79,False,False,0.0,0.0,0
CVE-2022-41158,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2022-41166,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41167,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41168,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41169,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41170,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41171,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41172,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41173,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41174,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41175,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41176,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41177,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41178,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41179,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41180,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41181,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41182,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41183,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41184,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41185,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41186,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41187,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41188,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41189,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41190,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41191,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41192,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41193,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41194,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41195,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41196,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41197,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-41198,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41199,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41200,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41201,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41202,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41205,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2022-41209,True,True,CWE-326,CWE-326,CWE-326,,,True,True,1.0,1.0,1.0
CVE-2022-41211,True,True,CWE-121;CWE-825,CWE-825;CWE-121,,CWE-121;CWE-825,CWE-825;CWE-121,False,False,0.0,0.0,0
CVE-2022-41214,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-41215,True,True,CWE-601;CWE-20,CWE-601;CWE-20,,CWE-601;CWE-20,CWE-601;CWE-20,False,False,0.0,0.0,0
CVE-2022-41223,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2022-41228,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-4123,True,True,CWE-36,CWE-36,CWE-36,,,True,True,1.0,1.0,1.0
CVE-2022-41230,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41233,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41234,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41238,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-4124,True,True,CWE-862;CWE-352,CWE-862;CWE-352,,CWE-862;CWE-352,CWE-862;CWE-352,False,False,0.0,0.0,0
CVE-2022-41242,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41246,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41247,True,True,CWE-256;CWE-260,CWE-256;CWE-260,,CWE-256;CWE-260,CWE-256;CWE-260,False,False,0.0,0.0,0
CVE-2022-4125,True,True,CWE-116;CWE-862;CWE-138;CWE-79;CWE-352,CWE-862;CWE-352;CWE-138;CWE-116;CWE-79,,CWE-116;CWE-862;CWE-138;CWE-79;CWE-352,CWE-862;CWE-352;CWE-116;CWE-138;CWE-79,False,False,0.0,0.0,0
CVE-2022-41250,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41251,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41252,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41254,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41255,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2022-4126,True,True,CWE-1393,CWE-1393,CWE-1393,,,True,True,1.0,1.0,1.0
CVE-2022-41261,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-41263,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2022-41264,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2022-41268,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2022-41274,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2022-41288,True,True,CWE-770,CWE-770,CWE-770,,,True,True,1.0,1.0,1.0
CVE-2022-41290,True,True,CWE-250,CWE-250,CWE-250,,,True,True,1.0,1.0,1.0
CVE-2022-41317,True,True,CWE-285;CWE-186,CWE-186;CWE-285,,CWE-285;CWE-186,CWE-186;CWE-285,False,False,0.0,0.0,0
CVE-2022-41318,True,True,CWE-126;CWE-190,CWE-190;CWE-126,,CWE-126;CWE-190,CWE-190;CWE-126,False,False,0.0,0.0,0
CVE-2022-41326,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2022-41328,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2022-41329,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2022-41333,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-41335,True,True,CWE-23,CWE-23,CWE-23,,,True,True,1.0,1.0,1.0
CVE-2022-41342,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2022-4135,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-41352,True,True,CWE-22,CWE-22,CWE-22,,,True,True,1.0,1.0,1.0
CVE-2022-41395,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-41396,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-4141,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-41415,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-41417,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41420,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-41428,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-41429,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-41430,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2022-4148,True,True,CWE-862;CWE-352,CWE-352;CWE-862,,CWE-862;CWE-352,CWE-352;CWE-862,False,False,0.0,0.0,0
CVE-2022-41505,True,True,CWE-1263,CWE-1263,CWE-1263,,,True,True,1.0,1.0,1.0
CVE-2022-41517,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-41518,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-41520,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-41521,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-41522,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-41523,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-41524,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2022-41525,True,True,CWE-78,CWE-78,CWE-78,,,True,True,1.0,1.0,1.0
CVE-2022-41540,True,True,CWE-321,CWE-321,CWE-321,,,True,True,1.0,1.0,1.0
CVE-2022-41541,True,True,CWE-294,CWE-294,CWE-294,,,True,True,1.0,1.0,1.0
CVE-2022-41575,True,True,CWE-256,CWE-256,CWE-256,,,True,True,1.0,1.0,1.0
CVE-2022-41579,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2022-41590,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2022-41595,True,True,CWE-125;CWE-122;CWE-476,CWE-125;CWE-122;CWE-476,,CWE-125;CWE-122;CWE-476,CWE-125;CWE-122;CWE-476,False,False,0.0,0.0,0
CVE-2022-41614,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2022-41617,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-41627,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2022-41648,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2022-41653,True,True,CWE-259,CWE-259,CWE-259,,,True,True,1.0,1.0,1.0
CVE-2022-41666,True,True,CWE-347,CWE-347,CWE-347,,,True,True,1.0,1.0,1.0
CVE-2022-41669,True,True,CWE-347,CWE-347,CWE-347,,,True,True,1.0,1.0,1.0
CVE-2022-4167,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2022-41681,True,True,CWE-434,CWE-434,CWE-434,,,True,True,1.0,1.0,1.0
CVE-2022-4169,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41692,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2022-41694,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-4170,True,True,CWE-94;CWE-158,CWE-158;CWE-94,,CWE-94;CWE-158,CWE-158;CWE-94,False,False,0.0,0.0,0
CVE-2022-4171,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2022-41716,True,True,CWE-158,CWE-158,CWE-158,,,True,True,1.0,1.0,1.0
CVE-2022-4172,True,True,CWE-190;CWE-120,CWE-190;CWE-120,,CWE-190;CWE-120,CWE-190;CWE-120,False,False,0.0,0.0,0
CVE-2022-41723,True,True,CWE-407;CWE-696,CWE-407;CWE-696,,CWE-407;CWE-696,CWE-407;CWE-696,False,False,0.0,0.0,0
CVE-2022-41725,True,True,CWE-770,CWE-770,CWE-770,,,True,True,1.0,1.0,1.0
CVE-2022-41727,True,True,CWE-789,CWE-789,CWE-789,,,True,True,1.0,1.0,1.0
CVE-2022-4173,True,True,CWE-269,CWE-269,CWE-269,,,True,True,1.0,1.0,1.0
CVE-2022-41732,True,True,CWE-256,CWE-256,CWE-256,,,True,True,1.0,1.0,1.0
CVE-2022-41733,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-4174,True,True,CWE-843;CWE-122,CWE-843;CWE-122,,CWE-843;CWE-122,CWE-843;CWE-122,False,False,0.0,0.0,0
CVE-2022-4175,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-4177,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-41770,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-41777,True,True,CWE-703,CWE-703,CWE-703,,,True,True,1.0,1.0,1.0
CVE-2022-4178,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-41781,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-41783,True,True,CWE-228,CWE-228,CWE-228,,,True,True,1.0,1.0,1.0
CVE-2022-4179,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-41796,True,True,CWE-427,CWE-427,CWE-427,,,True,True,1.0,1.0,1.0
CVE-2022-41797,True,True,CWE-939,CWE-939,CWE-939,,,True,True,1.0,1.0,1.0
CVE-2022-41799,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2022-4180,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-41800,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2022-41806,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-4181,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2022-41813,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2022-41833,True,True,CWE-400,CWE-400,CWE-400,,,True,True,1.0,1.0,1.0
CVE-2022-41839,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
